osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
node/6507173185,https://www.openstreetmap.org/node/6507173185,,59.4068730,10.4633458,apartment,,,413.8,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/6507173185.
way/958706710,https://www.openstreetmap.org/way/958706710,,59.8579181,10.4776219,,shelter,yes,426.3,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/958706710.
node/11054588605,https://www.openstreetmap.org/node/11054588605,,59.2660707,10.4102186,hotel,,,427.8,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/11054588605.
node/1356458828,https://www.openstreetmap.org/node/1356458828,Sandsletta,59.4553416,10.3607982,chalet,,,428.9,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/1356458828.
node/1288126530,https://www.openstreetmap.org/node/1288126530,Sandsletta Dagsturhytte,59.4553828,10.3607542,,shelter,,429.4,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/1288126530.
way/1015274459,https://www.openstreetmap.org/way/1015274459,,59.8831296,10.4890629,,shelter,transportation,430.7,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/1015274459.
node/343508885,https://www.openstreetmap.org/node/343508885,Småvannsbu,59.7862478,10.3763258,wilderness_hut,,,431.3,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/343508885.
node/9883789481,https://www.openstreetmap.org/node/9883789481,,59.7129487,10.2101666,,shelter,,465.6,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/9883789481.
node/7960132262,https://www.openstreetmap.org/node/7960132262,,59.4417767,10.3760043,,shelter,,476.3,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/7960132262.
node/448828007,https://www.openstreetmap.org/node/448828007,Quality Hotel Tønsberg,59.2646890,10.4078032,hotel,,,476.7,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/448828007.
node/6805574921,https://www.openstreetmap.org/node/6805574921,Hotel Horten,59.3996907,10.4641181,hotel,,,477.1,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/6805574921.
way/1486046337,https://www.openstreetmap.org/way/1486046337,,59.7671633,10.2461925,picnic_site,,,484.3,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/1486046337.
way/358376708,https://www.openstreetmap.org/way/358376708,Wilhelmsen House,59.2730555,10.4168621,apartment,,apartments,491.4,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/358376708.
node/308128332,https://www.openstreetmap.org/node/308128332,Scandic Asker,59.8345999,10.4412717,hotel,,,505.8,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/308128332.
way/1086355686,https://www.openstreetmap.org/way/1086355686,Sand Bade- og Campingplass,59.4568263,10.3598841,camp_site,,,506.3,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/1086355686.
way/913116557,https://www.openstreetmap.org/way/913116557,,59.7438469,10.2319750,,shelter,yes,513.7,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/913116557.
way/1426401431,https://www.openstreetmap.org/way/1426401431,,59.2729396,10.4174426,,shelter,yes,521.7,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/1426401431.
way/1426397951,https://www.openstreetmap.org/way/1426397951,,59.2725192,10.4167348,,shelter,yes,536.6,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/1426397951.
way/887500715,https://www.openstreetmap.org/way/887500715,,59.4945659,10.2680933,,shelter,yes,568.3,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/887500715.
way/815833546,https://www.openstreetmap.org/way/815833546,,59.7639099,10.2354908,,shelter,yes,584.2,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/815833546.
way/815833547,https://www.openstreetmap.org/way/815833547,,59.7638467,10.2358174,,shelter,yes,603.8,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/815833547.
way/1308420598,https://www.openstreetmap.org/way/1308420598,,59.9152525,10.4999580,,shelter,,604.6,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/1308420598.
node/2320775624,https://www.openstreetmap.org/node/2320775624,,59.7520903,10.2141209,,shelter,,609.9,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: node/2320775624.
way/1535060417,https://www.openstreetmap.org/way/1535060417,Thon,59.7431164,10.2332783,hotel,,hotel,622.1,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/1535060417.
way/297238479,https://www.openstreetmap.org/way/297238479,,59.9143979,10.5004910,,shelter,roof,634.2,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/297238479.
way/316930023,https://www.openstreetmap.org/way/316930023,Comfort Hotel Union Brygge,59.7438699,10.1921027,hotel,,hotel,639.3,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/316930023.
way/1535060419,https://www.openstreetmap.org/way/1535060419,,59.7430988,10.2339486,,shelter,yes,646.1,5661086,missing,Proposed: add as member of relation 5661086 (Tunsbergleden / Vestfoldveien). Do not modify existing members of relation 5661086 (Tunsbergleden / Vestfoldveien). Research aid only. Existing OSM object: way/1535060419.
