osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
node/1884426647,https://www.openstreetmap.org/node/1884426647,Scandic Victoria,59.9125960,10.7369480,hotel,,,1112.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/1884426647.
way/880533008,https://www.openstreetmap.org/way/880533008,,59.9343082,10.7279431,,shelter,yes,1116.5,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/880533008.
way/699162994,https://www.openstreetmap.org/way/699162994,,60.2229216,10.3608586,,shelter,yes,1124.8,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/699162994.
node/12560193252,https://www.openstreetmap.org/node/12560193252,Home Hotel Bastion,59.9081820,10.7451358,hotel,,,1128.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/12560193252.
node/6767271832,https://www.openstreetmap.org/node/6767271832,Hotel Verdandi,59.9124161,10.7362027,hotel,,,1135.4,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/6767271832.
node/5865065935,https://www.openstreetmap.org/node/5865065935,Comfort Hotel Xpress Central Station,59.9106862,10.7487686,hotel,,,1138.3,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/5865065935.
node/13641108001,https://www.openstreetmap.org/node/13641108001,Hobo Hotel,59.9112809,10.7469561,hotel,,,1139.3,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/13641108001.
node/6817579801,https://www.openstreetmap.org/node/6817579801,Bob W. ZSentralen,59.9114708,10.7451841,hotel,,,1142.0,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/6817579801.
node/836596664,https://www.openstreetmap.org/node/836596664,Thon Hotel Astoria,59.9111520,10.7467970,hotel,,,1155.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/836596664.
node/667447334,https://www.openstreetmap.org/node/667447334,Citybox Oslo,59.9103470,10.7472430,hotel,,,1173.0,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/667447334.
way/296086213,https://www.openstreetmap.org/way/296086213,,59.9175362,10.5890047,,shelter,roof,1174.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/296086213.
way/1461874219,https://www.openstreetmap.org/way/1461874219,,59.9066548,10.6294082,,shelter,yes,1174.7,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1461874219.
way/296086209,https://www.openstreetmap.org/way/296086209,,59.9175244,10.5888783,,shelter,roof,1175.5,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/296086209.
way/296086211,https://www.openstreetmap.org/way/296086211,,59.9174928,10.5887834,,shelter,roof,1179.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/296086211.
node/848962389,https://www.openstreetmap.org/node/848962389,Honne hotell og konferansesenter,60.9460169,10.6361729,hotel,,,1179.8,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/848962389.
way/296086212,https://www.openstreetmap.org/way/296086212,,59.9174619,10.5886848,,shelter,roof,1182.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/296086212.
way/296086210,https://www.openstreetmap.org/way/296086210,,59.9174291,10.5885871,,shelter,roof,1186.3,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/296086210.
way/1461874220,https://www.openstreetmap.org/way/1461874220,,59.9065211,10.6294180,,shelter,yes,1188.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1461874220.
way/1461854835,https://www.openstreetmap.org/way/1461854835,,59.9070880,10.6261041,,shelter,yes,1217.5,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1461854835.
node/12669709321,https://www.openstreetmap.org/node/12669709321,Forenom Apartments,59.9289309,10.7769546,apartment,,,1223.0,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/12669709321.
way/882480542,https://www.openstreetmap.org/way/882480542,,59.9352706,10.7306911,,shelter,yes,1225.7,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/882480542.
node/1857875111,https://www.openstreetmap.org/node/1857875111,Birkebeineren Hotel & Apartments,61.1204615,10.4783233,hotel,,,1229.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/1857875111.
node/1363026029,https://www.openstreetmap.org/node/1363026029,First Hotel Millennium,59.9112850,10.7411740,hotel,,,1233.8,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/1363026029.
node/667383136,https://www.openstreetmap.org/node/667383136,"Radisson RED Oslo City Centre, A Verified Net Zero Hotel",59.9111483,10.7407086,hotel,,,1249.4,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/667383136.
way/1033293959,https://www.openstreetmap.org/way/1033293959,,59.9094782,10.6155591,,shelter,transportation,1251.8,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1033293959.
way/1323516024,https://www.openstreetmap.org/way/1323516024,,59.9234897,10.7925667,,shelter,,1256.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/1323516024.
way/880532971,https://www.openstreetmap.org/way/880532971,,59.9347691,10.7485989,,shelter,yes,1268.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/880532971.
node/8022275414,https://www.openstreetmap.org/node/8022275414,,59.9065637,10.8020795,picnic_site,,,1274.5,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/8022275414.
node/5868561545,https://www.openstreetmap.org/node/5868561545,Guldsmeden Hotel,59.9122941,10.7191314,hotel,,,1280.7,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/5868561545.
way/255050223,https://www.openstreetmap.org/way/255050223,,59.9419581,10.5027533,,shelter,transportation,1288.6,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/255050223.
way/305170133,https://www.openstreetmap.org/way/305170133,,59.9109741,10.7356254,,shelter,roof,1298.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/305170133.
way/305170131,https://www.openstreetmap.org/way/305170131,,59.9108247,10.7358905,,shelter,roof,1313.2,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/305170131.
node/9753009739,https://www.openstreetmap.org/node/9753009739,,59.9233549,10.7944547,picnic_site,,,1320.8,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9753009739.
node/9753009737,https://www.openstreetmap.org/node/9753009737,,59.9234064,10.7944007,picnic_site,,,1322.5,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9753009737.
node/9753009740,https://www.openstreetmap.org/node/9753009740,,59.9233711,10.7945245,picnic_site,,,1324.9,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9753009740.
way/880546525,https://www.openstreetmap.org/way/880546525,,59.9361233,10.7317604,,shelter,yes,1325.9,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: way/880546525.
node/4623972831,https://www.openstreetmap.org/node/4623972831,,59.9091960,10.6661958,,shelter,,1327.9,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/4623972831.
node/9753009738,https://www.openstreetmap.org/node/9753009738,,59.9234312,10.7944900,picnic_site,,,1328.1,1370273,missing,Proposed: add as member of relation 1370273 (Gudbrandsdalsleden). Do not modify existing members of relation 1370273 (Gudbrandsdalsleden). Research aid only. Existing OSM object: node/9753009738.
