osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
way/1034911378,https://www.openstreetmap.org/way/1034911378,,63.4208727,10.4042535,,shelter,yes,520.0,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1034911378.
way/727606084,https://www.openstreetmap.org/way/727606084,,63.4310260,10.3903924,,shelter,,524.2,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/727606084.
node/4744954423,https://www.openstreetmap.org/node/4744954423,Britannia Hotel,63.4317139,10.3987305,hotel,,,554.8,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/4744954423.
way/953778908,https://www.openstreetmap.org/way/953778908,,63.4165824,10.4075501,,shelter,yes,562.5,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/953778908.
way/1388035415,https://www.openstreetmap.org/way/1388035415,,63.3893749,10.3731208,,shelter,roof,563.6,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1388035415.
way/1128668066,https://www.openstreetmap.org/way/1128668066,,63.4138469,10.4088535,,shelter,,567.3,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/1128668066.
node/3095883287,https://www.openstreetmap.org/node/3095883287,Knoll &Tott's Kosekrok,61.1955540,11.4969810,guest_house,,,568.7,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/3095883287.
way/953778907,https://www.openstreetmap.org/way/953778907,,63.4167917,10.4076604,,shelter,yes,573.1,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/953778907.
way/862820897,https://www.openstreetmap.org/way/862820897,,63.4034083,10.4036421,,shelter,yes,575.3,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: way/862820897.
node/386579894,https://www.openstreetmap.org/node/386579894,City Living Schøller hotel,63.4320760,10.3956480,hotel,,,576.2,5129262,missing,Proposed: add as member of relation 5129262 (Østerdalsleden). Do not modify existing members of relation 5129262 (Østerdalsleden). Research aid only. Existing OSM object: node/386579894.
