osm_id,osm_url,name,lat,lon,tourism,amenity,building,route_distance_m,note:osm_route_relation,relation_status,proposal_note
node/1363026029,https://www.openstreetmap.org/node/1363026029,First Hotel Millennium,59.9112850,10.7411740,hotel,,,1557.7,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/1363026029.
node/2501438728,https://www.openstreetmap.org/node/2501438728,,58.8902628,11.5062481,,shelter,,1562.6,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/2501438728.
node/667383136,https://www.openstreetmap.org/node/667383136,"Radisson RED Oslo City Centre, A Verified Net Zero Hotel",59.9111483,10.7407086,hotel,,,1571.7,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/667383136.
way/819704341,https://www.openstreetmap.org/way/819704341,Hagehuset,59.9181748,10.7728965,,shelter,civic,1584.1,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/819704341.
node/3663317762,https://www.openstreetmap.org/node/3663317762,Vestby Hyttepark,59.6287180,10.7325080,camp_site,,,1594.4,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/3663317762.
way/1254722695,https://www.openstreetmap.org/way/1254722695,,59.4058011,10.6941288,,shelter,yes,1598.5,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1254722695.
node/13135691831,https://www.openstreetmap.org/node/13135691831,Tjueklo,59.2995510,11.1245399,,shelter,,1633.9,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/13135691831.
way/986600760,https://www.openstreetmap.org/way/986600760,,59.6706548,10.7997891,picnic_site,,,1638.2,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/986600760.
way/112243882,https://www.openstreetmap.org/way/112243882,Comfort Hotel Xpress,59.9164310,10.7495678,hotel,,school,1642.2,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/112243882.
node/5795234644,https://www.openstreetmap.org/node/5795234644,,59.4304455,10.6939038,picnic_site,,,1647.2,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/5795234644.
way/368363619,https://www.openstreetmap.org/way/368363619,Sjøhaug naturistsenter,59.4786114,10.6611478,camp_site,,,1657.9,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/368363619.
way/233882200,https://www.openstreetmap.org/way/233882200,Lysthus,59.9191763,10.7710779,,shelter,yes,1674.2,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/233882200.
node/500590359,https://www.openstreetmap.org/node/500590359,,59.3430018,11.0059645,picnic_site,,,1675.7,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/500590359.
way/1125515188,https://www.openstreetmap.org/way/1125515188,,59.4344094,10.6291861,,shelter,yes,1681.9,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1125515188.
node/6812447354,https://www.openstreetmap.org/node/6812447354,Vestby hyttepark & gjestegård,59.6266101,10.7321674,apartment,,,1685.2,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/6812447354.
node/13135691832,https://www.openstreetmap.org/node/13135691832,,59.2998489,11.1252628,,shelter,,1686.5,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/13135691832.
way/1125515189,https://www.openstreetmap.org/way/1125515189,,59.4343455,10.6290865,,shelter,yes,1686.5,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1125515189.
way/819704339,https://www.openstreetmap.org/way/819704339,Piknikplen,59.9193652,10.7700564,picnic_site,,,1687.2,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/819704339.
way/1125515190,https://www.openstreetmap.org/way/1125515190,,59.4342830,10.6289879,,shelter,yes,1691.0,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1125515190.
way/607266334,https://www.openstreetmap.org/way/607266334,,59.8608786,10.8317799,chalet,,house,1699.1,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/607266334.
way/1284999654,https://www.openstreetmap.org/way/1284999654,,59.8944994,10.8059694,,shelter,yes,1699.6,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1284999654.
way/154827541,https://www.openstreetmap.org/way/154827541,,59.6583404,10.7153597,,shelter,,1711.8,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/154827541.
way/1530445653,https://www.openstreetmap.org/way/1530445653,,59.8733176,10.7581260,,shelter,yes,1726.1,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1530445653.
way/1347754164,https://www.openstreetmap.org/way/1347754164,,59.4126292,10.6899141,,shelter,,1730.9,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1347754164.
node/8759413404,https://www.openstreetmap.org/node/8759413404,,59.7011605,10.7998478,,shelter,,1733.5,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/8759413404.
way/1284999652,https://www.openstreetmap.org/way/1284999652,,59.8945157,10.8068671,,shelter,yes,1737.5,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1284999652.
node/864946066,https://www.openstreetmap.org/node/864946066,P-Hotels Oslo,59.9143950,10.7418960,hotel,,,1737.5,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/864946066.
way/708910994,https://www.openstreetmap.org/way/708910994,,59.2919934,11.1488921,,shelter,yes,1745.4,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/708910994.
way/1202849569,https://www.openstreetmap.org/way/1202849569,Alléen,59.8885091,10.8139179,,shelter,yes,1749.7,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1202849569.
way/161483382,https://www.openstreetmap.org/way/161483382,,59.4862342,10.7235885,picnic_site,,,1754.4,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/161483382.
way/1202849568,https://www.openstreetmap.org/way/1202849568,Alléen,59.8878972,10.8144675,,shelter,yes,1761.0,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: way/1202849568.
node/1884362795,https://www.openstreetmap.org/node/1884362795,Scandic Grensen,59.9143770,10.7412730,hotel,,,1761.8,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/1884362795.
node/5015490124,https://www.openstreetmap.org/node/5015490124,Scandic Karl Johan,59.9141673,10.7408032,hotel,,,1766.0,5672944,missing,Proposed: add as member of relation 5672944 (Borgleden). Do not modify existing members of relation 5672944 (Borgleden). Research aid only. Existing OSM object: node/5015490124.
